Notes,State of Residence,State of Residence Code,2023 Metro/Nonmetro,2023 Metro/Nonmetro Code,Mother's Hispanic Origin,Mother's Hispanic Origin Code,Source of Payment for Delivery,Source of Payment for Delivery Code,Maternal Morbidity Checked,Maternal Morbidity Checked Code,Births
,Virginia,51,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Private Insurance,2,At least one checked,0,177
,Virginia,51,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Private Insurance,2,None checked,1,14313
,Virginia,51,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Self Pay,3,At least one checked,0,16
,Virginia,51,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Self Pay,3,None checked,1,1139
,Virginia,51,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Other,4,At least one checked,0,11
,Virginia,51,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Other,4,None checked,1,711
,Virginia,51,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Unknown or Not Stated,9,None checked,1,110
,Virginia,51,Nonmetro,Nonmetro,Unknown or Not Stated,9,Medicaid,1,None checked,1,47
,Virginia,51,Nonmetro,Nonmetro,Unknown or Not Stated,9,Private Insurance,2,None checked,1,45
,Washington,53,Metro,Metro,Hispanic or Latino,2135-2,Medicaid,1,At least one checked,0,522
,Washington,53,Metro,Metro,Hispanic or Latino,2135-2,Medicaid,1,None checked,1,29451
,Washington,53,Metro,Metro,Hispanic or Latino,2135-2,Medicaid,1,Unknown or Not Stated,9,112
,Washington,53,Metro,Metro,Hispanic or Latino,2135-2,Private Insurance,2,At least one checked,0,315
,Washington,53,Metro,Metro,Hispanic or Latino,2135-2,Private Insurance,2,None checked,1,18910
,Washington,53,Metro,Metro,Hispanic or Latino,2135-2,Private Insurance,2,Unknown or Not Stated,9,44
,Washington,53,Metro,Metro,Hispanic or Latino,2135-2,Self Pay,3,None checked,1,328
,Washington,53,Metro,Metro,Hispanic or Latino,2135-2,Other,4,At least one checked,0,103
,Washington,53,Metro,Metro,Hispanic or Latino,2135-2,Other,4,None checked,1,4183
,Washington,53,Metro,Metro,Hispanic or Latino,2135-2,Other,4,Unknown or Not Stated,9,76
,Washington,53,Metro,Metro,Hispanic or Latino,2135-2,Unknown or Not Stated,9,At least one checked,0,18
,Washington,53,Metro,Metro,Hispanic or Latino,2135-2,Unknown or Not Stated,9,None checked,1,1119
,Washington,53,Metro,Metro,Hispanic or Latino,2135-2,Unknown or Not Stated,9,Unknown or Not Stated,9,52
,Washington,53,Metro,Metro,Not Hispanic or Latino,2186-5,Medicaid,1,At least one checked,0,1022
,Washington,53,Metro,Metro,Not Hispanic or Latino,2186-5,Medicaid,1,None checked,1,51107
,Washington,53,Metro,Metro,Not Hispanic or Latino,2186-5,Medicaid,1,Unknown or Not Stated,9,106
,Washington,53,Metro,Metro,Not Hispanic or Latino,2186-5,Private Insurance,2,At least one checked,0,2710
,Washington,53,Metro,Metro,Not Hispanic or Latino,2186-5,Private Insurance,2,None checked,1,122923
,Washington,53,Metro,Metro,Not Hispanic or Latino,2186-5,Private Insurance,2,Unknown or Not Stated,9,339
,Washington,53,Metro,Metro,Not Hispanic or Latino,2186-5,Self Pay,3,At least one checked,0,55
,Washington,53,Metro,Metro,Not Hispanic or Latino,2186-5,Self Pay,3,None checked,1,2992
,Washington,53,Metro,Metro,Not Hispanic or Latino,2186-5,Other,4,At least one checked,0,292
,Washington,53,Metro,Metro,Not Hispanic or Latino,2186-5,Other,4,None checked,1,10018
,Washington,53,Metro,Metro,Not Hispanic or Latino,2186-5,Other,4,Unknown or Not Stated,9,234
,Washington,53,Metro,Metro,Not Hispanic or Latino,2186-5,Unknown or Not Stated,9,At least one checked,0,75
,Washington,53,Metro,Metro,Not Hispanic or Latino,2186-5,Unknown or Not Stated,9,None checked,1,3912
,Washington,53,Metro,Metro,Not Hispanic or Latino,2186-5,Unknown or Not Stated,9,Unknown or Not Stated,9,111
,Washington,53,Metro,Metro,Unknown or Not Stated,9,Medicaid,1,At least one checked,0,87
,Washington,53,Metro,Metro,Unknown or Not Stated,9,Medicaid,1,None checked,1,4369
,Washington,53,Metro,Metro,Unknown or Not Stated,9,Medicaid,1,Unknown or Not Stated,9,25
,Washington,53,Metro,Metro,Unknown or Not Stated,9,Private Insurance,2,At least one checked,0,102
,Washington,53,Metro,Metro,Unknown or Not Stated,9,Private Insurance,2,None checked,1,5246
,Washington,53,Metro,Metro,Unknown or Not Stated,9,Private Insurance,2,Unknown or Not Stated,9,29
,Washington,53,Metro,Metro,Unknown or Not Stated,9,Self Pay,3,None checked,1,106
,Washington,53,Metro,Metro,Unknown or Not Stated,9,Other,4,At least one checked,0,14
,Washington,53,Metro,Metro,Unknown or Not Stated,9,Other,4,None checked,1,431
,Washington,53,Metro,Metro,Unknown or Not Stated,9,Unknown or Not Stated,9,At least one checked,0,12
,Washington,53,Metro,Metro,Unknown or Not Stated,9,Unknown or Not Stated,9,None checked,1,384
,Washington,53,Metro,Metro,Unknown or Not Stated,9,Unknown or Not Stated,9,Unknown or Not Stated,9,24
,Washington,53,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Medicaid,1,At least one checked,0,89
,Washington,53,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Medicaid,1,None checked,1,4848
,Washington,53,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Medicaid,1,Unknown or Not Stated,9,15
,Washington,53,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Private Insurance,2,At least one checked,0,28
,Washington,53,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Private Insurance,2,None checked,1,1645
,Washington,53,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Self Pay,3,None checked,1,48
,Washington,53,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Other,4,None checked,1,634
,Washington,53,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Unknown or Not Stated,9,None checked,1,67
,Washington,53,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Medicaid,1,At least one checked,0,119
,Washington,53,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Medicaid,1,None checked,1,6570
,Washington,53,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Medicaid,1,Unknown or Not Stated,9,27
,Washington,53,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Private Insurance,2,At least one checked,0,209
,Washington,53,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Private Insurance,2,None checked,1,8717
,Washington,53,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Private Insurance,2,Unknown or Not Stated,9,22
,Washington,53,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Self Pay,3,None checked,1,589
,Washington,53,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Other,4,At least one checked,0,51
,Washington,53,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Other,4,None checked,1,1795
,Washington,53,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Unknown or Not Stated,9,None checked,1,372
,Washington,53,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Unknown or Not Stated,9,Unknown or Not Stated,9,14
,Washington,53,Nonmetro,Nonmetro,Unknown or Not Stated,9,Medicaid,1,None checked,1,256
,Washington,53,Nonmetro,Nonmetro,Unknown or Not Stated,9,Private Insurance,2,None checked,1,202
,Washington,53,Nonmetro,Nonmetro,Unknown or Not Stated,9,Other,4,None checked,1,35
,Washington,53,Nonmetro,Nonmetro,Unknown or Not Stated,9,Unknown or Not Stated,9,None checked,1,22
,West Virginia,54,Metro,Metro,Hispanic or Latino,2135-2,Medicaid,1,None checked,1,476
,West Virginia,54,Metro,Metro,Hispanic or Latino,2135-2,Private Insurance,2,None checked,1,635
,West Virginia,54,Metro,Metro,Hispanic or Latino,2135-2,Self Pay,3,None checked,1,197
,West Virginia,54,Metro,Metro,Hispanic or Latino,2135-2,Other,4,None checked,1,148
,West Virginia,54,Metro,Metro,Hispanic or Latino,2135-2,Unknown or Not Stated,9,None checked,1,21
,West Virginia,54,Metro,Metro,Not Hispanic or Latino,2186-5,Medicaid,1,At least one checked,0,131
,West Virginia,54,Metro,Metro,Not Hispanic or Latino,2186-5,Medicaid,1,None checked,1,13324
,West Virginia,54,Metro,Metro,Not Hispanic or Latino,2186-5,Medicaid,1,Unknown or Not Stated,9,227
,West Virginia,54,Metro,Metro,Not Hispanic or Latino,2186-5,Private Insurance,2,At least one checked,0,243
,West Virginia,54,Metro,Metro,Not Hispanic or Latino,2186-5,Private Insurance,2,None checked,1,17798
,West Virginia,54,Metro,Metro,Not Hispanic or Latino,2186-5,Private Insurance,2,Unknown or Not Stated,9,196
,West Virginia,54,Metro,Metro,Not Hispanic or Latino,2186-5,Self Pay,3,None checked,1,895
,West Virginia,54,Metro,Metro,Not Hispanic or Latino,2186-5,Other,4,At least one checked,0,24
,West Virginia,54,Metro,Metro,Not Hispanic or Latino,2186-5,Other,4,None checked,1,1636
,West Virginia,54,Metro,Metro,Not Hispanic or Latino,2186-5,Other,4,Unknown or Not Stated,9,11
,West Virginia,54,Metro,Metro,Not Hispanic or Latino,2186-5,Unknown or Not Stated,9,None checked,1,267
,West Virginia,54,Metro,Metro,Unknown or Not Stated,9,Medicaid,1,None checked,1,32
,West Virginia,54,Metro,Metro,Unknown or Not Stated,9,Private Insurance,2,None checked,1,25
,West Virginia,54,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Medicaid,1,None checked,1,257
,West Virginia,54,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Private Insurance,2,None checked,1,125
,West Virginia,54,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Self Pay,3,None checked,1,75
,West Virginia,54,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Other,4,None checked,1,41
,West Virginia,54,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Unknown or Not Stated,9,None checked,1,12
,West Virginia,54,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Medicaid,1,At least one checked,0,133
,West Virginia,54,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Medicaid,1,None checked,1,10434
,West Virginia,54,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Medicaid,1,Unknown or Not Stated,9,97
,West Virginia,54,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Private Insurance,2,At least one checked,0,138
,West Virginia,54,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Private Insurance,2,None checked,1,9333
,West Virginia,54,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Private Insurance,2,Unknown or Not Stated,9,88
,West Virginia,54,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Self Pay,3,At least one checked,0,11
,West Virginia,54,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Self Pay,3,None checked,1,582
,West Virginia,54,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Other,4,At least one checked,0,20
,West Virginia,54,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Other,4,None checked,1,1082
,West Virginia,54,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Unknown or Not Stated,9,None checked,1,178
,West Virginia,54,Nonmetro,Nonmetro,Unknown or Not Stated,9,Medicaid,1,None checked,1,38
,West Virginia,54,Nonmetro,Nonmetro,Unknown or Not Stated,9,Private Insurance,2,None checked,1,18
,Wisconsin,55,Metro,Metro,Hispanic or Latino,2135-2,Medicaid,1,At least one checked,0,354
,Wisconsin,55,Metro,Metro,Hispanic or Latino,2135-2,Medicaid,1,None checked,1,14720
,Wisconsin,55,Metro,Metro,Hispanic or Latino,2135-2,Medicaid,1,Unknown or Not Stated,9,35
,Wisconsin,55,Metro,Metro,Hispanic or Latino,2135-2,Private Insurance,2,At least one checked,0,174
,Wisconsin,55,Metro,Metro,Hispanic or Latino,2135-2,Private Insurance,2,None checked,1,7516
,Wisconsin,55,Metro,Metro,Hispanic or Latino,2135-2,Private Insurance,2,Unknown or Not Stated,9,12
,Wisconsin,55,Metro,Metro,Hispanic or Latino,2135-2,Self Pay,3,None checked,1,230
,Wisconsin,55,Metro,Metro,Hispanic or Latino,2135-2,Other,4,None checked,1,192
,Wisconsin,55,Metro,Metro,Hispanic or Latino,2135-2,Unknown or Not Stated,9,None checked,1,137
,Wisconsin,55,Metro,Metro,Hispanic or Latino,2135-2,Unknown or Not Stated,9,Unknown or Not Stated,9,17
,Wisconsin,55,Metro,Metro,Not Hispanic or Latino,2186-5,Medicaid,1,At least one checked,0,808
,Wisconsin,55,Metro,Metro,Not Hispanic or Latino,2186-5,Medicaid,1,None checked,1,36358
,Wisconsin,55,Metro,Metro,Not Hispanic or Latino,2186-5,Medicaid,1,Unknown or Not Stated,9,90
,Wisconsin,55,Metro,Metro,Not Hispanic or Latino,2186-5,Private Insurance,2,At least one checked,0,2869
,Wisconsin,55,Metro,Metro,Not Hispanic or Latino,2186-5,Private Insurance,2,None checked,1,87907
,Wisconsin,55,Metro,Metro,Not Hispanic or Latino,2186-5,Private Insurance,2,Unknown or Not Stated,9,215
,Wisconsin,55,Metro,Metro,Not Hispanic or Latino,2186-5,Self Pay,3,At least one checked,0,58
,Wisconsin,55,Metro,Metro,Not Hispanic or Latino,2186-5,Self Pay,3,None checked,1,3429
,Wisconsin,55,Metro,Metro,Not Hispanic or Latino,2186-5,Self Pay,3,Unknown or Not Stated,9,40
,Wisconsin,55,Metro,Metro,Not Hispanic or Latino,2186-5,Other,4,At least one checked,0,28
,Wisconsin,55,Metro,Metro,Not Hispanic or Latino,2186-5,Other,4,None checked,1,1502
,Wisconsin,55,Metro,Metro,Not Hispanic or Latino,2186-5,Unknown or Not Stated,9,At least one checked,0,14
,Wisconsin,55,Metro,Metro,Not Hispanic or Latino,2186-5,Unknown or Not Stated,9,None checked,1,779
,Wisconsin,55,Metro,Metro,Not Hispanic or Latino,2186-5,Unknown or Not Stated,9,Unknown or Not Stated,9,64
,Wisconsin,55,Metro,Metro,Unknown or Not Stated,9,Medicaid,1,At least one checked,0,11
,Wisconsin,55,Metro,Metro,Unknown or Not Stated,9,Medicaid,1,None checked,1,327
,Wisconsin,55,Metro,Metro,Unknown or Not Stated,9,Medicaid,1,Unknown or Not Stated,9,16
,Wisconsin,55,Metro,Metro,Unknown or Not Stated,9,Private Insurance,2,At least one checked,0,16
,Wisconsin,55,Metro,Metro,Unknown or Not Stated,9,Private Insurance,2,None checked,1,538
,Wisconsin,55,Metro,Metro,Unknown or Not Stated,9,Private Insurance,2,Unknown or Not Stated,9,22
,Wisconsin,55,Metro,Metro,Unknown or Not Stated,9,Self Pay,3,None checked,1,101
,Wisconsin,55,Metro,Metro,Unknown or Not Stated,9,Self Pay,3,Unknown or Not Stated,9,22
,Wisconsin,55,Metro,Metro,Unknown or Not Stated,9,Unknown or Not Stated,9,None checked,1,43
,Wisconsin,55,Metro,Metro,Unknown or Not Stated,9,Unknown or Not Stated,9,Unknown or Not Stated,9,22
,Wisconsin,55,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Medicaid,1,At least one checked,0,87
,Wisconsin,55,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Medicaid,1,None checked,1,3379
,Wisconsin,55,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Medicaid,1,Unknown or Not Stated,9,10
,Wisconsin,55,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Private Insurance,2,At least one checked,0,35
,Wisconsin,55,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Private Insurance,2,None checked,1,1170
,Wisconsin,55,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Self Pay,3,None checked,1,96
,Wisconsin,55,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Other,4,None checked,1,51
,Wisconsin,55,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Unknown or Not Stated,9,None checked,1,43
,Wisconsin,55,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Medicaid,1,At least one checked,0,283
,Wisconsin,55,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Medicaid,1,None checked,1,12843
,Wisconsin,55,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Medicaid,1,Unknown or Not Stated,9,56
,Wisconsin,55,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Private Insurance,2,At least one checked,0,593
,Wisconsin,55,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Private Insurance,2,None checked,1,24753
,Wisconsin,55,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Private Insurance,2,Unknown or Not Stated,9,92
,Wisconsin,55,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Self Pay,3,At least one checked,0,55
,Wisconsin,55,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Self Pay,3,None checked,1,4409
,Wisconsin,55,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Self Pay,3,Unknown or Not Stated,9,26
,Wisconsin,55,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Other,4,At least one checked,0,17
,Wisconsin,55,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Other,4,None checked,1,912
,Wisconsin,55,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Unknown or Not Stated,9,At least one checked,0,14
,Wisconsin,55,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Unknown or Not Stated,9,None checked,1,463
,Wisconsin,55,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Unknown or Not Stated,9,Unknown or Not Stated,9,36
,Wisconsin,55,Nonmetro,Nonmetro,Unknown or Not Stated,9,Medicaid,1,None checked,1,175
,Wisconsin,55,Nonmetro,Nonmetro,Unknown or Not Stated,9,Medicaid,1,Unknown or Not Stated,9,10
,Wisconsin,55,Nonmetro,Nonmetro,Unknown or Not Stated,9,Private Insurance,2,None checked,1,232
,Wisconsin,55,Nonmetro,Nonmetro,Unknown or Not Stated,9,Private Insurance,2,Unknown or Not Stated,9,20
,Wisconsin,55,Nonmetro,Nonmetro,Unknown or Not Stated,9,Self Pay,3,None checked,1,111
,Wisconsin,55,Nonmetro,Nonmetro,Unknown or Not Stated,9,Other,4,None checked,1,12
,Wisconsin,55,Nonmetro,Nonmetro,Unknown or Not Stated,9,Unknown or Not Stated,9,None checked,1,47
,Wisconsin,55,Nonmetro,Nonmetro,Unknown or Not Stated,9,Unknown or Not Stated,9,Unknown or Not Stated,9,15
,Wyoming,56,Metro,Metro,Hispanic or Latino,2135-2,Medicaid,1,None checked,1,529
,Wyoming,56,Metro,Metro,Hispanic or Latino,2135-2,Private Insurance,2,At least one checked,0,11
,Wyoming,56,Metro,Metro,Hispanic or Latino,2135-2,Private Insurance,2,None checked,1,476
,Wyoming,56,Metro,Metro,Hispanic or Latino,2135-2,Self Pay,3,None checked,1,43
,Wyoming,56,Metro,Metro,Hispanic or Latino,2135-2,Other,4,None checked,1,162
,Wyoming,56,Metro,Metro,Not Hispanic or Latino,2186-5,Medicaid,1,At least one checked,0,17
,Wyoming,56,Metro,Metro,Not Hispanic or Latino,2186-5,Medicaid,1,None checked,1,1398
,Wyoming,56,Metro,Metro,Not Hispanic or Latino,2186-5,Private Insurance,2,At least one checked,0,59
,Wyoming,56,Metro,Metro,Not Hispanic or Latino,2186-5,Private Insurance,2,None checked,1,3274
,Wyoming,56,Metro,Metro,Not Hispanic or Latino,2186-5,Self Pay,3,None checked,1,203
,Wyoming,56,Metro,Metro,Not Hispanic or Latino,2186-5,Other,4,At least one checked,0,13
,Wyoming,56,Metro,Metro,Not Hispanic or Latino,2186-5,Other,4,None checked,1,588
,Wyoming,56,Metro,Metro,Not Hispanic or Latino,2186-5,Unknown or Not Stated,9,None checked,1,33
,Wyoming,56,Metro,Metro,Unknown or Not Stated,9,Medicaid,1,None checked,1,72
,Wyoming,56,Metro,Metro,Unknown or Not Stated,9,Private Insurance,2,None checked,1,74
,Wyoming,56,Metro,Metro,Unknown or Not Stated,9,Self Pay,3,None checked,1,16
,Wyoming,56,Metro,Metro,Unknown or Not Stated,9,Other,4,None checked,1,16
,Wyoming,56,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Medicaid,1,At least one checked,0,18
,Wyoming,56,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Medicaid,1,None checked,1,797
,Wyoming,56,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Private Insurance,2,At least one checked,0,17
,Wyoming,56,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Private Insurance,2,None checked,1,764
,Wyoming,56,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Self Pay,3,None checked,1,295
,Wyoming,56,Nonmetro,Nonmetro,Hispanic or Latino,2135-2,Unknown or Not Stated,9,None checked,1,11
,Wyoming,56,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Medicaid,1,At least one checked,0,64
,Wyoming,56,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Medicaid,1,None checked,1,3033
,Wyoming,56,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Private Insurance,2,At least one checked,0,179
,Wyoming,56,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Private Insurance,2,None checked,1,7685
,Wyoming,56,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Self Pay,3,At least one checked,0,25
,Wyoming,56,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Self Pay,3,None checked,1,955
,Wyoming,56,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Other,4,None checked,1,100
,Wyoming,56,Nonmetro,Nonmetro,Not Hispanic or Latino,2186-5,Unknown or Not Stated,9,None checked,1,83
,Wyoming,56,Nonmetro,Nonmetro,Unknown or Not Stated,9,Medicaid,1,None checked,1,105
,Wyoming,56,Nonmetro,Nonmetro,Unknown or Not Stated,9,Private Insurance,2,None checked,1,151
,Wyoming,56,Nonmetro,Nonmetro,Unknown or Not Stated,9,Self Pay,3,None checked,1,37
---,,,,,,,,,,,
"Dataset: Provisional Natality, 2023 through Last Month",,,,,,,,,,,
Query Parameters:,,,,,,,,,,,
Group By: State of Residence; 2023 Metro/Nonmetro; Mother's Hispanic Origin; Source of Payment for Delivery; Maternal Morbidity,,,,,,,,,,,
Checked,,,,,,,,,,,
Show Totals: Disabled,,,,,,,,,,,
Show Zero Values: False,,,,,,,,,,,
Show Suppressed: False,,,,,,,,,,,
"Calculate Rates Per: 1,000",,,,,,,,,,,
---,,,,,,,,,,,
Help: See http://wonder.cdc.gov/wonder/help/natality-provisional.html for more information.,,,,,,,,,,,
---,,,,,,,,,,,
"Query Date: Aug 8, 2026 7:00:29 PM",,,,,,,,,,,
---,,,,,,,,,,,
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics",,,,,,,,,,,
"System, Provisional Natality on CDC WONDER Online Database. Data are from the Natality Records 2023 through Last Month, as",,,,,,,,,,,
compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed,,,,,,,,,,,
"at http://wonder.cdc.gov/natality-expanded-provisional.html on Aug 8, 2026 7:00:29 PM",,,,,,,,,,,
---,,,,,,,,,,,
